ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscribe_binary
16265,53,admin.,single,secondary,no,291,no,no,23,jul,2.42,1,-1,0,unknown,No
16266,41,management,married,tertiary,no,-98,yes,yes,23,jul,4.07,1,-1,0,unknown,No
16267,53,blue-collar,married,secondary,no,913,yes,no,23,jul,12.17,1,-1,0,unknown,No
16268,34,services,married,secondary,no,-451,yes,yes,23,jul,8.3,1,-1,0,unknown,No
16269,41,housemaid,married,secondary,no,1638,yes,no,23,jul,5.45,1,-1,0,unknown,No
16270,50,management,married,tertiary,no,29,no,yes,23,jul,1.73,1,-1,0,unknown,No
16271,56,retired,divorced,tertiary,no,2370,no,no,23,jul,6.27,1,-1,0,unknown,No
16273,46,admin.,divorced,primary,no,50,yes,yes,23,jul,6.32,1,-1,0,unknown,No
16274,42,management,divorced,secondary,no,283,yes,no,23,jul,12.68,1,-1,0,unknown,Yes
16275,49,self-employed,married,tertiary,no,206,yes,no,23,jul,1.8,2,-1,0,unknown,No
16276,30,technician,married,tertiary,no,0,yes,yes,23,jul,3.87,1,-1,0,unknown,No
16277,28,services,single,tertiary,no,2938,yes,no,23,jul,3.07,2,-1,0,unknown,No
16278,46,blue-collar,married,secondary,no,1287,no,no,23,jul,3.82,1,-1,0,unknown,No
16279,28,admin.,single,tertiary,no,1773,yes,no,23,jul,4.58,1,-1,0,unknown,No
16280,38,admin.,married,secondary,no,532,yes,no,23,jul,1.58,1,-1,0,unknown,No
16281,39,blue-collar,married,secondary,no,1508,no,no,23,jul,4.68,1,-1,0,unknown,No
16282,40,blue-collar,married,secondary,no,755,no,no,23,jul,2.42,1,-1,0,unknown,No
16283,40,blue-collar,married,secondary,no,2279,no,no,23,jul,1.73,1,-1,0,unknown,No
16284,35,management,divorced,tertiary,no,505,no,no,23,jul,2.37,1,-1,0,unknown,No
16285,36,self-employed,married,tertiary,no,328,yes,yes,23,jul,2.27,1,-1,0,unknown,No
16286,47,blue-collar,married,secondary,no,4101,yes,no,23,jul,1.75,1,-1,0,unknown,No
16287,30,management,single,secondary,no,3259,yes,no,23,jul,8.25,1,-1,0,unknown,No
16288,38,entrepreneur,divorced,tertiary,no,1690,no,no,23,jul,2.67,1,-1,0,unknown,No
16290,31,blue-collar,married,secondary,no,79,yes,yes,23,jul,3.92,11,-1,0,unknown,No
16291,25,blue-collar,single,secondary,no,-247,yes,no,23,jul,10.55,1,-1,0,unknown,Yes
16292,54,management,married,tertiary,no,707,yes,no,23,jul,4.53,2,-1,0,unknown,No
16294,47,management,married,tertiary,no,4386,yes,no,23,jul,0.72,1,-1,0,unknown,No
16295,50,technician,married,secondary,no,778,no,no,23,jul,0.27,1,-1,0,unknown,No
16296,46,blue-collar,married,primary,no,2427,no,no,23,jul,0.67,1,-1,0,unknown,No
16297,39,blue-collar,single,secondary,no,94,no,yes,23,jul,1.45,3,-1,0,unknown,No
16298,53,retired,divorced,secondary,no,84,no,no,23,jul,5.6,1,-1,0,unknown,No
16299,53,housemaid,married,tertiary,no,2353,yes,no,23,jul,7.85,2,-1,0,unknown,No
16300,52,blue-collar,married,secondary,no,1027,no,no,23,jul,0.98,1,-1,0,unknown,No
16301,47,retired,divorced,secondary,no,-157,no,yes,23,jul,1.73,1,-1,0,unknown,No
16302,55,retired,married,primary,no,159,yes,yes,23,jul,3.07,1,-1,0,unknown,No
16303,46,admin.,married,secondary,no,739,yes,no,23,jul,4.17,1,-1,0,unknown,No
16304,25,management,married,tertiary,no,937,yes,no,23,jul,1.92,1,-1,0,unknown,No
16305,47,technician,married,tertiary,no,1115,yes,no,23,jul,0.3,9,-1,0,unknown,No
16306,33,technician,married,tertiary,no,104,no,no,23,jul,1.92,1,-1,0,unknown,No
16307,34,self-employed,married,tertiary,no,1972,yes,no,23,jul,1.02,2,-1,0,unknown,No
16308,29,blue-collar,married,secondary,no,721,yes,no,23,jul,10.73,1,-1,0,unknown,No
16309,31,blue-collar,married,secondary,no,0,no,no,23,jul,0.6,1,-1,0,unknown,No
16310,34,blue-collar,single,secondary,no,152,yes,no,23,jul,1.87,1,-1,0,unknown,No
16311,25,technician,single,tertiary,no,148,no,no,23,jul,7.02,1,-1,0,unknown,No
16313,28,management,single,tertiary,no,-56,no,yes,23,jul,14.73,1,-1,0,unknown,No
16314,56,blue-collar,married,primary,no,187,yes,no,23,jul,2.6,2,-1,0,unknown,No
16315,36,technician,married,tertiary,no,62,no,no,23,jul,1.1,2,-1,0,unknown,No
16316,27,technician,single,secondary,no,487,yes,no,23,jul,5.32,1,-1,0,unknown,No
16317,48,technician,married,secondary,no,480,no,yes,23,jul,6.18,1,-1,0,unknown,No
16318,31,admin.,single,secondary,no,33,no,yes,23,jul,3.23,1,-1,0,unknown,No
16319,43,housemaid,married,primary,no,94,no,no,23,jul,0.58,9,-1,0,unknown,No
16320,42,self-employed,married,tertiary,no,-426,yes,no,23,jul,2.67,7,-1,0,unknown,No
16321,39,technician,divorced,secondary,no,511,no,yes,23,jul,2.47,1,-1,0,unknown,No
16322,28,blue-collar,single,secondary,no,-337,no,yes,23,jul,4.73,1,-1,0,unknown,No
16323,46,entrepreneur,divorced,tertiary,no,91,no,yes,23,jul,3.03,1,-1,0,unknown,No
16324,38,technician,single,tertiary,no,23,no,no,23,jul,3.23,1,-1,0,unknown,No
16325,44,blue-collar,married,secondary,no,23,no,no,23,jul,0.93,1,-1,0,unknown,No
16326,35,management,single,secondary,no,329,no,no,23,jul,6.25,8,-1,0,unknown,No
16327,56,blue-collar,married,primary,no,173,yes,yes,23,jul,0.52,2,-1,0,unknown,No
16328,49,management,married,secondary,no,3286,yes,no,23,jul,1.22,2,-1,0,unknown,No
16329,44,housemaid,married,primary,no,26,yes,no,23,jul,15.87,2,-1,0,unknown,No
16330,31,management,married,secondary,yes,0,no,yes,23,jul,1.85,1,-1,0,unknown,No
16331,27,blue-collar,single,primary,no,0,yes,no,23,jul,3.55,1,-1,0,unknown,No
16332,28,admin.,married,secondary,no,423,yes,no,23,jul,4.08,1,-1,0,unknown,No
16333,34,technician,married,secondary,no,672,no,no,23,jul,2.63,3,-1,0,unknown,No
16334,45,technician,single,tertiary,no,88,no,no,23,jul,2.72,4,-1,0,unknown,No
16335,60,retired,married,primary,no,566,no,yes,23,jul,7.05,1,-1,0,unknown,No
16336,31,admin.,single,secondary,no,5248,no,yes,23,jul,6.13,1,-1,0,unknown,No
16337,27,blue-collar,married,secondary,no,197,no,no,23,jul,3.7,1,-1,0,unknown,No
16338,30,blue-collar,single,secondary,no,0,yes,no,23,jul,0.67,5,-1,0,unknown,No
16339,41,management,single,tertiary,no,0,yes,no,23,jul,2.03,5,-1,0,unknown,No
16340,35,services,divorced,secondary,no,-225,no,no,23,jul,3.05,1,-1,0,unknown,No
16341,30,blue-collar,single,secondary,no,163,yes,yes,23,jul,2.05,2,-1,0,unknown,No
16342,38,technician,married,primary,no,-1038,no,yes,23,jul,3.7,1,-1,0,unknown,No
16343,54,housemaid,married,primary,no,1319,yes,no,23,jul,1.17,2,-1,0,unknown,No
16344,26,admin.,single,secondary,no,8,no,no,23,jul,1.58,1,-1,0,unknown,No
16345,25,admin.,married,secondary,no,789,yes,no,23,jul,3.37,1,-1,0,unknown,No
16346,38,housemaid,married,secondary,no,0,yes,no,23,jul,2.62,1,-1,0,unknown,No
16348,28,student,single,tertiary,no,270,no,no,23,jul,2.87,1,-1,0,unknown,No
16349,47,admin.,divorced,secondary,no,136,no,yes,23,jul,1.17,1,-1,0,unknown,No
16350,48,services,married,secondary,no,2739,no,no,23,jul,2.88,4,-1,0,unknown,No
16351,27,self-employed,single,tertiary,no,82,no,yes,23,jul,6.45,1,-1,0,unknown,No
16352,29,services,married,secondary,no,30,yes,no,23,jul,1.23,3,-1,0,unknown,No
16353,37,technician,married,tertiary,no,0,yes,yes,23,jul,2.58,2,-1,0,unknown,No
16354,28,services,single,secondary,no,525,no,no,23,jul,1.35,1,-1,0,unknown,No
16355,28,blue-collar,single,secondary,no,371,yes,no,23,jul,2.65,2,-1,0,unknown,No
16356,28,technician,single,tertiary,no,-123,no,yes,23,jul,11.5,1,-1,0,unknown,Yes
16357,38,technician,divorced,secondary,no,1,no,yes,23,jul,1.22,1,-1,0,unknown,No
16358,32,blue-collar,married,primary,no,103,no,no,23,jul,5.2,1,-1,0,unknown,No
16359,38,management,married,tertiary,no,246,yes,no,23,jul,11.95,8,-1,0,unknown,No
16360,43,self-employed,married,secondary,no,1239,yes,yes,23,jul,5.92,3,-1,0,unknown,No
16361,45,blue-collar,single,primary,no,308,yes,no,23,jul,3.18,2,-1,0,unknown,No
16362,32,entrepreneur,married,secondary,no,126,yes,yes,23,jul,8.97,2,-1,0,unknown,No
16363,42,admin.,married,secondary,no,-465,no,yes,23,jul,1.7,1,-1,0,unknown,No
16364,32,blue-collar,single,primary,no,33,no,no,23,jul,1.97,1,-1,0,unknown,No
16365,60,retired,divorced,primary,no,61,yes,no,23,jul,3.28,2,-1,0,unknown,No
16366,40,management,married,tertiary,no,294,yes,no,23,jul,1.62,5,-1,0,unknown,No
16367,33,services,divorced,secondary,no,44,no,yes,23,jul,8.82,1,-1,0,unknown,Yes
16368,25,management,single,tertiary,no,323,no,yes,23,jul,1.63,1,-1,0,unknown,No
16369,29,housemaid,married,primary,no,417,no,no,23,jul,1.8,2,-1,0,unknown,No
16370,25,blue-collar,single,secondary,no,-2,no,yes,23,jul,4.55,2,-1,0,unknown,No
16371,28,blue-collar,single,secondary,no,-403,no,yes,23,jul,2.33,2,-1,0,unknown,No
16372,41,management,single,tertiary,no,1355,no,no,23,jul,2.98,2,-1,0,unknown,No
16373,27,housemaid,married,primary,no,0,yes,no,23,jul,7.25,3,-1,0,unknown,No
16374,48,blue-collar,married,primary,no,-460,no,no,23,jul,2.25,1,-1,0,unknown,No
16375,35,admin.,married,secondary,no,1345,yes,no,23,jul,2.25,1,-1,0,unknown,No
16376,39,technician,married,tertiary,no,209,no,no,23,jul,0.6,2,-1,0,unknown,No
16377,25,services,single,secondary,no,99,no,yes,23,jul,3.45,2,-1,0,unknown,No
16378,49,unemployed,married,tertiary,no,2806,no,no,23,jul,6.1,2,-1,0,unknown,No
16379,49,admin.,divorced,secondary,yes,2405,yes,no,23,jul,3.6,8,-1,0,unknown,No
16380,38,blue-collar,married,secondary,no,2299,yes,no,23,jul,4,1,-1,0,unknown,No
16381,26,management,single,tertiary,no,33,no,no,23,jul,4.95,1,-1,0,unknown,No
16382,60,management,single,tertiary,no,0,no,yes,23,jul,2.52,1,-1,0,unknown,No
16383,30,blue-collar,married,secondary,no,521,yes,no,23,jul,1.27,17,-1,0,unknown,No
16384,54,admin.,married,secondary,no,0,yes,yes,23,jul,1.95,1,-1,0,unknown,No
16385,52,management,married,secondary,no,638,yes,no,23,jul,3.55,1,-1,0,unknown,No
16386,57,management,married,tertiary,no,101,no,yes,23,jul,1.65,2,-1,0,unknown,No
16387,35,admin.,married,secondary,no,11,yes,no,23,jul,1.72,4,-1,0,unknown,No
16388,28,services,single,secondary,no,651,no,yes,23,jul,2.63,2,-1,0,unknown,No
16389,53,management,married,tertiary,no,267,yes,no,23,jul,1.5,1,-1,0,unknown,No
16390,32,management,single,secondary,no,131,yes,yes,23,jul,19.2,2,-1,0,unknown,Yes
16391,39,entrepreneur,divorced,secondary,no,990,yes,no,23,jul,0.92,1,-1,0,unknown,No
16392,56,services,divorced,secondary,no,191,no,no,23,jul,5.58,3,-1,0,unknown,No
16393,49,services,divorced,primary,no,90,no,no,23,jul,2.1,4,-1,0,unknown,No
16394,57,entrepreneur,married,tertiary,no,234,no,no,23,jul,2.82,2,-1,0,unknown,No
16395,50,management,married,tertiary,no,1562,yes,no,23,jul,1.53,2,-1,0,unknown,No
16396,47,housemaid,married,primary,no,0,no,yes,23,jul,3.38,4,-1,0,unknown,No
16397,40,services,married,secondary,no,111,yes,no,23,jul,2.23,1,-1,0,unknown,No
16398,59,self-employed,married,tertiary,no,0,yes,no,23,jul,4.27,1,-1,0,unknown,No
16399,26,services,single,secondary,no,127,yes,yes,23,jul,1.42,3,-1,0,unknown,No
16400,36,unemployed,married,tertiary,no,73,no,no,23,jul,2.87,2,-1,0,unknown,No
16401,48,services,divorced,primary,no,2805,no,yes,23,jul,3.53,2,-1,0,unknown,No
16402,39,management,married,secondary,no,6012,no,no,23,jul,6.38,2,-1,0,unknown,No
16403,33,self-employed,single,primary,no,4443,no,no,23,jul,0.42,6,-1,0,unknown,No
16404,57,retired,married,primary,no,65,yes,no,23,jul,9.8,1,-1,0,unknown,No
16405,52,admin.,married,secondary,no,3703,yes,no,23,jul,2.53,1,-1,0,unknown,No
16406,35,management,married,secondary,yes,-550,no,yes,23,jul,14.57,3,-1,0,unknown,No
16407,51,admin.,married,primary,no,576,yes,no,23,jul,7.23,1,-1,0,unknown,No
16408,57,management,married,tertiary,no,246,yes,no,23,jul,5.37,2,-1,0,unknown,No
16409,26,blue-collar,single,secondary,no,658,no,yes,23,jul,0.57,4,-1,0,unknown,No
16411,42,management,married,secondary,no,1331,no,no,23,jul,11.63,2,-1,0,unknown,No
16412,49,technician,married,secondary,no,-142,yes,yes,23,jul,1.22,4,-1,0,unknown,No
16413,43,management,married,tertiary,no,62,yes,no,23,jul,3.53,3,-1,0,unknown,No
16414,57,management,married,secondary,no,-868,yes,yes,23,jul,3.1,1,-1,0,unknown,No
16415,55,retired,divorced,tertiary,no,-458,yes,no,23,jul,22.18,3,-1,0,unknown,No
16416,26,entrepreneur,married,secondary,no,321,yes,yes,23,jul,10.63,2,-1,0,unknown,No
16417,42,blue-collar,married,primary,no,1532,yes,no,23,jul,1.63,3,-1,0,unknown,No
16418,52,management,married,tertiary,no,659,no,no,23,jul,8.62,4,-1,0,unknown,No
16419,32,blue-collar,single,secondary,no,0,no,no,23,jul,4.52,6,-1,0,unknown,No
16420,32,blue-collar,married,secondary,no,476,yes,no,23,jul,15.93,9,-1,0,unknown,Yes
16421,30,self-employed,single,tertiary,no,76,no,yes,23,jul,1.67,2,-1,0,unknown,No
16422,40,management,married,tertiary,no,2471,yes,yes,23,jul,3.43,1,-1,0,unknown,No
16423,43,admin.,married,secondary,no,-465,yes,yes,23,jul,2.77,1,-1,0,unknown,No
16424,53,technician,divorced,secondary,no,2156,yes,no,23,jul,11.18,4,-1,0,unknown,No
16425,43,management,divorced,secondary,no,1387,no,no,23,jul,4.93,2,-1,0,unknown,No
16426,47,technician,single,secondary,no,1101,yes,no,23,jul,15.95,3,-1,0,unknown,Yes
16427,48,blue-collar,married,primary,no,329,no,yes,23,jul,1.42,6,-1,0,unknown,No
16428,43,housemaid,married,secondary,no,743,no,yes,23,jul,5.38,3,-1,0,unknown,No
16429,55,services,married,secondary,no,1150,no,yes,23,jul,3.63,3,-1,0,unknown,No
16430,53,self-employed,married,tertiary,no,1672,no,no,23,jul,7.3,1,-1,0,unknown,No
16431,50,technician,married,secondary,no,1130,yes,no,23,jul,1.98,2,-1,0,unknown,No
16432,57,management,married,tertiary,no,215,no,yes,23,jul,4.8,9,-1,0,unknown,No
16433,32,admin.,single,secondary,no,458,no,yes,23,jul,2.08,2,-1,0,unknown,No
16434,46,technician,married,secondary,no,475,no,yes,23,jul,2.63,2,-1,0,unknown,No
16435,43,admin.,married,secondary,no,315,no,no,23,jul,2.15,2,-1,0,unknown,No
16436,26,technician,single,secondary,no,33,no,no,23,jul,1.52,7,-1,0,unknown,No
16437,48,services,single,secondary,yes,-470,yes,no,23,jul,9.07,11,-1,0,unknown,No
16438,48,blue-collar,married,secondary,no,291,yes,no,23,jul,7.47,2,-1,0,unknown,No
16439,42,services,divorced,secondary,no,0,yes,yes,23,jul,2.8,1,-1,0,unknown,No
16440,37,admin.,married,secondary,no,581,yes,yes,23,jul,3.38,4,-1,0,unknown,No
16441,27,self-employed,married,tertiary,no,607,yes,no,23,jul,2.05,3,-1,0,unknown,No
16442,46,technician,married,secondary,no,416,yes,yes,23,jul,6.02,3,-1,0,unknown,No
16443,35,blue-collar,married,secondary,no,74,no,no,23,jul,4.13,2,-1,0,unknown,No
16444,48,technician,single,secondary,no,329,no,no,23,jul,11.85,1,-1,0,unknown,No
16445,56,services,married,secondary,no,-229,no,yes,23,jul,0.92,10,-1,0,unknown,No
16446,50,entrepreneur,married,tertiary,no,-168,yes,no,23,jul,22.12,2,-1,0,unknown,Yes
16447,48,management,married,secondary,no,0,yes,no,23,jul,1.5,2,-1,0,unknown,No
16448,44,services,married,secondary,no,1106,yes,no,23,jul,3.98,11,-1,0,unknown,No
16449,56,retired,married,tertiary,no,5,no,no,23,jul,2.03,3,-1,0,unknown,No
16450,28,services,single,secondary,no,-221,no,yes,23,jul,18.17,12,-1,0,unknown,No
16451,27,housemaid,married,secondary,no,4848,yes,yes,23,jul,1.37,3,-1,0,unknown,No
16452,34,management,married,tertiary,no,415,no,yes,23,jul,6.02,2,-1,0,unknown,No
16453,59,housemaid,married,primary,no,509,no,yes,23,jul,1.12,2,-1,0,unknown,No
16454,32,blue-collar,single,secondary,no,799,no,yes,23,jul,34.63,6,-1,0,unknown,Yes
16455,42,technician,married,secondary,no,-470,yes,yes,23,jul,3.08,10,-1,0,unknown,No
16456,28,self-employed,married,tertiary,no,0,yes,no,23,jul,5.65,4,-1,0,unknown,No
16457,53,management,divorced,tertiary,no,6388,yes,no,23,jul,3.38,2,-1,0,unknown,No
16458,41,admin.,divorced,secondary,no,0,no,yes,23,jul,6.67,2,-1,0,unknown,No
16459,28,technician,single,secondary,no,390,no,yes,23,jul,7.92,2,-1,0,unknown,No
16460,51,management,married,tertiary,no,0,yes,no,23,jul,0.97,2,-1,0,unknown,No
16461,56,admin.,divorced,secondary,no,-429,no,yes,23,jul,3.82,4,-1,0,unknown,No
16462,56,management,married,tertiary,no,94,no,no,23,jul,8.83,3,-1,0,unknown,No
16463,44,management,married,tertiary,no,332,yes,no,23,jul,8.28,5,-1,0,unknown,No
16464,30,admin.,single,tertiary,no,536,yes,no,23,jul,1.35,1,-1,0,unknown,No
16466,41,management,divorced,tertiary,no,846,no,yes,23,jul,3.43,3,-1,0,unknown,No
16467,51,admin.,married,tertiary,no,1463,yes,no,23,jul,3.08,1,-1,0,unknown,No
16468,36,management,married,tertiary,no,699,no,no,23,jul,2.08,1,-1,0,unknown,No
16469,42,housemaid,married,secondary,no,279,yes,no,23,jul,11.22,1,-1,0,unknown,No
16470,28,student,single,secondary,no,153,no,no,23,jul,18.73,2,-1,0,unknown,Yes
16471,27,technician,married,secondary,no,-392,yes,no,23,jul,3.8,2,-1,0,unknown,Yes
16472,29,student,single,secondary,no,181,yes,no,23,jul,3,1,-1,0,unknown,No
16473,45,admin.,married,secondary,no,524,yes,no,23,jul,13.47,1,-1,0,unknown,Yes
16474,41,management,married,tertiary,no,1408,no,no,23,jul,6.72,3,-1,0,unknown,No
16475,44,services,married,secondary,no,-18,no,yes,23,jul,8.5,2,-1,0,unknown,No
16476,39,technician,married,secondary,no,694,yes,no,23,jul,6.88,5,-1,0,unknown,No
16477,27,services,married,secondary,no,0,yes,no,23,jul,3.3,13,-1,0,unknown,No
16478,31,admin.,single,secondary,no,378,no,no,23,jul,7.02,2,-1,0,unknown,No
16479,48,management,married,tertiary,no,291,yes,no,23,jul,5.83,2,-1,0,unknown,No
16480,52,blue-collar,married,primary,yes,0,no,no,23,jul,5.37,3,-1,0,unknown,No
16481,44,management,married,secondary,no,8262,yes,no,23,jul,3.35,16,-1,0,unknown,No
16482,51,admin.,single,secondary,no,895,no,no,23,jul,10.63,2,-1,0,unknown,Yes
16483,59,retired,married,secondary,no,1449,yes,yes,23,jul,7.28,2,-1,0,unknown,No
16484,40,blue-collar,single,secondary,yes,61,no,no,23,jul,1.13,2,-1,0,unknown,No
16485,54,management,divorced,secondary,no,299,no,yes,23,jul,2.45,4,-1,0,unknown,No
16486,60,technician,married,secondary,no,591,no,no,23,jul,4.13,2,-1,0,unknown,No
16487,30,entrepreneur,divorced,secondary,no,151,yes,no,23,jul,1.8,4,-1,0,unknown,No
16488,32,admin.,single,secondary,no,1291,yes,no,23,jul,1.83,2,-1,0,unknown,No
16489,37,admin.,married,secondary,no,536,yes,no,23,jul,5.47,2,-1,0,unknown,No
16490,25,services,married,secondary,no,72,yes,no,23,jul,5.08,2,-1,0,unknown,No
16491,56,blue-collar,married,primary,no,0,yes,no,23,jul,4.88,5,-1,0,unknown,No
16492,51,technician,married,secondary,no,0,no,yes,23,jul,1.13,3,-1,0,unknown,No
16493,47,blue-collar,married,secondary,no,1110,yes,no,23,jul,5.48,3,-1,0,unknown,No
16496,56,retired,married,primary,no,2399,yes,no,23,jul,10.87,2,-1,0,unknown,No
16497,36,admin.,married,secondary,no,212,yes,yes,23,jul,20.02,6,-1,0,unknown,Yes
16498,26,management,single,tertiary,no,2356,yes,no,23,jul,4.2,6,-1,0,unknown,No
16499,51,self-employed,married,secondary,no,95,yes,no,23,jul,21.82,4,-1,0,unknown,Yes
16500,33,technician,married,secondary,no,844,yes,no,23,jul,7.93,3,-1,0,unknown,No
16501,31,technician,single,secondary,no,1014,yes,no,23,jul,2.63,4,-1,0,unknown,No
16502,41,blue-collar,married,primary,no,4,no,no,23,jul,1.23,5,-1,0,unknown,No
16503,53,entrepreneur,married,tertiary,no,49,no,yes,23,jul,6.98,5,-1,0,unknown,No
16504,57,retired,married,secondary,no,3382,no,yes,23,jul,2.75,2,-1,0,unknown,No
16505,37,management,married,tertiary,no,216,yes,no,23,jul,6.8,3,-1,0,unknown,No
16506,47,blue-collar,married,secondary,no,13,yes,yes,23,jul,2.25,2,-1,0,unknown,No
16507,26,blue-collar,single,secondary,no,5829,no,no,23,jul,0.68,2,-1,0,unknown,No
16508,49,blue-collar,married,secondary,no,3677,yes,no,23,jul,4.6,3,-1,0,unknown,No
16509,50,retired,married,primary,no,14,no,yes,23,jul,1.38,4,-1,0,unknown,No
16510,28,services,single,secondary,yes,-7,no,yes,23,jul,4.88,5,-1,0,unknown,No
16511,49,blue-collar,married,primary,no,-57,no,no,23,jul,2.68,2,-1,0,unknown,No
16512,53,services,married,primary,no,8918,yes,no,23,jul,2.88,2,-1,0,unknown,No
16513,52,services,divorced,secondary,no,6,no,no,23,jul,2.6,3,-1,0,unknown,No
16514,42,technician,single,secondary,no,2646,yes,no,23,jul,4.67,4,-1,0,unknown,No
16515,33,services,single,tertiary,no,395,yes,no,23,jul,22.65,6,-1,0,unknown,Yes
16516,56,blue-collar,married,secondary,no,527,no,yes,23,jul,2.03,4,-1,0,unknown,No
16517,59,technician,married,secondary,no,135,yes,yes,23,jul,6.93,4,-1,0,unknown,Yes
16518,51,admin.,married,secondary,no,52,yes,yes,23,jul,0.6,15,-1,0,unknown,No
16519,28,self-employed,single,secondary,no,3761,no,yes,23,jul,10.38,3,-1,0,unknown,No
16520,51,admin.,divorced,secondary,no,21,no,no,23,jul,0.88,17,-1,0,unknown,No
16521,38,admin.,divorced,secondary,no,74,yes,no,23,jul,4.65,3,-1,0,unknown,No
16522,59,services,married,secondary,no,204,no,no,23,jul,4.77,2,-1,0,unknown,No
16523,38,entrepreneur,married,tertiary,no,0,no,no,23,jul,8.87,2,-1,0,unknown,Yes
16524,33,blue-collar,single,tertiary,no,457,yes,no,23,jul,1.78,4,-1,0,unknown,No
16526,39,admin.,divorced,tertiary,no,1087,no,yes,23,jul,1.42,2,-1,0,unknown,No
16527,49,blue-collar,married,primary,no,0,yes,yes,23,jul,1.62,6,-1,0,unknown,No
16529,27,self-employed,single,tertiary,no,1,yes,no,23,jul,2.85,4,-1,0,unknown,No
16530,32,housemaid,single,tertiary,no,93,no,no,23,jul,8.25,2,-1,0,unknown,No
16531,53,technician,married,secondary,no,944,yes,no,23,jul,13.32,4,-1,0,unknown,No
16532,55,management,divorced,tertiary,no,36,no,no,23,jul,1.85,2,-1,0,unknown,No
16533,26,technician,single,secondary,no,831,no,yes,23,jul,1.4,13,-1,0,unknown,No
16534,35,management,single,tertiary,no,657,yes,no,23,jul,9.12,2,-1,0,unknown,No
